Optimization Type,Function Name,Parameter,Method,Optimal x,Function Value,Iterations,Result,Time,Precision
Point,Quadratic 3,2,Newton,0.5,0.25,1,Success,0.0016903877258300781,1e-06
Point,Quadratic 3,2,Gradient,0.4999999552965164,0.250000000000006,24,Success,0.0018284320831298828,1e-06
Point,Quadratic 3,2,Random,0.4992655028482636,0.2500016184581977,103,Success,0.0008845329284667969,1e-06
Point,Quadratic 4,0,Newton,-1.0,-2.0,1,Success,0.002157449722290039,1e-06
Point,Quadratic 4,0,Gradient,-1.0,-2.0,1,Success,0.0014324188232421875,1e-06
Point,Quadratic 4,0,Random,-0.9998133518212813,-1.9999999651624574,107,Success,0.0007882118225097656,1e-06
Point,Quadratic 4,1,Newton,-1.0,-2.0,1,Success,0.0015726089477539062,1e-06
Point,Quadratic 4,1,Gradient,-1.0,-2.0,1,Success,0.0013337135314941406,1e-06
Point,Quadratic 4,1,Random,-0.9997460290553378,-1.9999999354987592,101,Success,0.0007879734039306641,1e-06
Point,Quadratic 4,2,Newton,-1.0,-2.0,1,Success,0.0015912055969238281,1e-06
Point,Quadratic 4,2,Gradient,-1.0,-2.0,1,Success,0.0013544559478759766,1e-06
Point,Quadratic 4,2,Random,-1.0006057016478371,-1.9999996331255139,96,Success,0.0007750988006591797,1e-06
Point,Quadratic 5,0,Newton,5.0,-0.5,1,Success,0.004371166229248047,1e-06
Point,Quadratic 5,0,Gradient,5.0,-0.5,1,Success,0.0015909671783447266,1e-06
Point,Quadratic 5,0,Random,4.151856458067139,-0.14032626613879096,174,Success,0.0011484622955322266,1e-06
Point,Quadratic 5,1,Newton,5.0,-0.5,1,Success,0.0018513202667236328,1e-06
Point,Quadratic 5,1,Gradient,5.0,-0.5,1,Success,0.0015823841094970703,1e-06
Point,Quadratic 5,1,Random,4.99532216029294,-0.49998905890783796,58,Success,0.0009212493896484375,1e-06
Point,Quadratic 5,2,Newton,5.0,-0.5,1,Success,0.001861572265625,1e-06
Point,Quadratic 5,2,Gradient,5.0,-0.5,1,Success,0.0015990734100341797,1e-06
Point,Quadratic 5,2,Random,5.002304375331139,-0.4999973449271664,73,Success,0.0009307861328125,1e-06
Point,Cubic 1,0,Newton,,,,Failure,0.003102540969848633,1e-06
Point,Cubic 1,0,Gradient,0,0,0,Failure,0.0014274120330810547,1e-06
Point,Cubic 1,0,Random,0.9992908687445609,-2.9999984917551865,102,Success,0.0007894039154052734,1e-06
Point,Cubic 1,1,Newton,1.0,-3.0,0,Success,0.001734018325805664,1e-06
Point,Cubic 1,1,Gradient,1.0,-3.0,0,Success,0.0014848709106445312,1e-06
Point,Cubic 1,1,Random,1,-3,101,Success,0.0007865428924560547,1e-06
Point,Cubic 1,2,Newton,1.000000000000001,-3.0,4,Success,0.0017499923706054688,1e-06
Point,Cubic 1,2,Gradient,0,0,0,Failure,0.0014030933380126953,1e-06
Point,Cubic 1,2,Random,0.9993370114044945,-2.999998681629786,85,Success,0.0007729530334472656,1e-06
Point,Cubic 2,0,Newton,0.9999999999999989,8.881784197001252e-16,4,Success,0.00768589973449707,1e-06
Point,Cubic 2,0,Gradient,0,0,0,Failure,0.0018494129180908203,1e-06
Point,Cubic 2,0,Random,0.9999653768547936,3.5963285682782953e-09,101,Success,0.0010449886322021484,1e-06
Point,Cubic 2,1,Newton,1.0,0.0,0,Success,0.002221345901489258,1e-06
Point,Cubic 2,1,Gradient,1.0,0.0,0,Success,0.0017826557159423828,1e-06
Point,Cubic 2,1,Random,1,0,126,Success,0.0010581016540527344,1e-06
Point,Cubic 2,2,Newton,,,,Failure,0.0013518333435058594,1e-06
Point,Cubic 2,2,Gradient,0,0,0,Failure,0.0018434524536132812,1e-06
Point,Cubic 2,2,Random,1.0000181182513215,9.84806014514561e-10,118,Success,0.0010623931884765625,1e-06
Point,Cubic 3,0,Newton,0.4226497308103743,0.769800358919501,4,Success,0.006897687911987305,1e-06
Point,Cubic 3,0,Gradient,0,0,0,Failure,0.0017254352569580078,1e-06
Point,Cubic 3,0,Random,-5.034128034068643,-427.3454088076203,315,Success,0.0012619495391845703,1e-06
Point,Cubic 3,1,Newton,,,,Failure,0.001478433609008789,1e-06
Point,Cubic 3,1,Gradient,1.577350370240004,-0.7698003589194666,43,Success,0.0024824142456054688,1e-06
Point,Cubic 3,1,Random,1.577295795747577,-0.7698003486406009,103,Success,0.0011899471282958984,1e-06
Point,Cubic 3,2,Newton,1.577350269189626,-0.7698003589195004,4,Success,0.002604246139526367,1e-06
Point,Cubic 3,2,Gradient,0,0,0,Failure,0.0018079280853271484,1e-06
Point,Cubic 3,2,Random,1.5773266064576847,-0.769800356979891,134,Success,0.001035451889038086,1e-06
Point,Cubic 4,0,Newton,0.8685170918213301,-6.064604931928286,5,Success,0.005096435546875,1e-06
Point,Cubic 4,0,Gradient,0.8685171974257347,-6.064604931928246,64,Success,0.0024580955505371094,1e-06
Point,Cubic 4,0,Random,0.8689977942227077,-6.064604098665173,92,Success,0.0008947849273681641,1e-06
Point,Cubic 4,1,Newton,0.8685170918213299,-6.064604931928286,3,Success,0.002238035202026367,1e-06
Point,Cubic 4,1,Gradient,0.8685171974257347,-6.064604931928246,63,Success,0.0025086402893066406,1e-06
Point,Cubic 4,1,Random,0.8680097172386444,-6.064604003885558,101,Success,0.0009019374847412109,1e-06
Point,Cubic 4,2,Newton,0.8685170918213301,-6.064604931928286,4,Success,0.002245187759399414,1e-06
Point,Cubic 4,2,Gradient,0,0,0,Failure,0.0017237663269042969,1e-06
Point,Cubic 4,2,Random,0.868758693593644,-6.0646047214530485,116,Success,0.0010051727294921875,1e-06
Point,Cubic 5,0,Newton,0.49999999999999944,-4.440892098500626e-16,4,Success,0.007930278778076172,1e-06
Point,Cubic 5,0,Gradient,0,0,0,Failure,0.0018286705017089844,1e-06
Point,Cubic 5,0,Random,-3.5484687645804662,-363.7598168962551,346,Success,0.0013267993927001953,1e-06
Point,Cubic 5,1,Newton,,,,Failure,0.0015192031860351562,1e-06
Point,Cubic 5,1,Gradient,0,0,0,Failure,0.0018138885498046875,1e-06
Point,Cubic 5,1,Random,-6.154542357524467,-1444.4282436852707,430,Success,0.0014495849609375,1e-06
Point,Cubic 5,2,Newton,1.5000000000000002,-2.0000000000000036,4,Success,0.002403736114501953,1e-06
Point,Cubic 5,2,Gradient,0,0,0,Failure,0.0018355846405029297,1e-06
Point,Cubic 5,2,Random,1.4999620942274103,-1.9999999913791324,89,Success,0.0010509490966796875,1e-06
Point,Quartic 1,0,Newton,,,,Failure,0.006598711013793945,1e-06
Point,Quartic 1,0,Gradient,1.0,0.0,1,Success,0.0021219253540039062,1e-06
Point,Quartic 1,0,Random,1.000411124767637,2.886579864025407e-14,50,Success,0.001226186752319336,1e-06
Point,Quartic 1,1,Newton,,,,Failure,0.0018639564514160156,1e-06
Point,Quartic 1,1,Gradient,1.0,0.0,0,Success,0.002092123031616211,1e-06
Point,Quartic 1,1,Random,1,0,1,Success,0.0010592937469482422,1e-06
Point,Quartic 1,2,Newton,,,,Failure,0.001975536346435547,1e-06
Point,Quartic 1,2,Gradient,1.0,0.0,1,Success,0.0020978450775146484,1e-06
Point,Quartic 1,2,Random,0.9851042975658701,4.9231600129928665e-08,38,Success,0.0010881423950195312,1e-06
Point,Quartic 2,0,Newton,,,,Failure,0.007663249969482422,1e-06
Point,Quartic 2,0,Gradient,0,0,0,Failure,0.0022089481353759766,1e-06
Point,Quartic 2,0,Random,-6.098435199042057,-5077.857205185456,1000,Failure,0.002315044403076172,1e-06
Point,Quartic 2,1,Newton,,,,Failure,0.0020711421966552734,1e-06
Point,Quartic 2,1,Gradient,1.0,0.0,0,Success,0.0021600723266601562,1e-06
Point,Quartic 2,1,Random,-3.521303965345315,-835.7662269548171,696,Success,0.0019600391387939453,1e-06
Point,Quartic 2,2,Newton,,,,Failure,0.0019812583923339844,1e-06
Point,Quartic 2,2,Gradient,0,0,0,Failure,0.0021867752075195312,1e-06
Point,Quartic 2,2,Random,7.60673881790252,-3810.4700192820837,1000,Failure,0.0022923946380615234,1e-06
Point,Quartic 3,0,Newton,0.26151436091062746,10.268118233523843,3,Success,0.010385751724243164,1e-06
Point,Quartic 3,0,Gradient,-1.4319381165124656,4.997838936128087,49,Success,0.003397226333618164,1e-06
Point,Quartic 3,0,Random,-1.4320959813800331,4.997839109159228,120,Success,0.0014226436614990234,1e-06
Point,Quartic 3,1,Newton,0.26151436091062746,10.268118233523843,4,Success,0.0035524368286132812,1e-06
Point,Quartic 3,1,Gradient,2.6704238179125626,-3.2347071696519123,11,Success,0.0027556419372558594,1e-06
Point,Quartic 3,1,Random,2.670511866332372,-3.2347070930206456,119,Success,0.0014269351959228516,1e-06
Point,Quartic 3,2,Newton,2.6704238086248067,-3.234707169651914,5,Success,0.003474712371826172,1e-06
Point,Quartic 3,2,Gradient,2.6704238179125626,-3.2347071696519123,12,Success,0.002764463424682617,1e-06
Point,Quartic 3,2,Random,2.6703798216333237,-3.2347071505316194,123,Success,0.001416921615600586,1e-06
Point,Quartic 4,0,Newton,0.7096715510945673,-19.64336057308722,4,Success,0.0076847076416015625,1e-06
Point,Quartic 4,0,Gradient,-3.5852633627914536,-168.23969375496577,17,Success,0.002615213394165039,1e-06
Point,Quartic 4,0,Random,-3.5853212644912826,-168.23969361213645,130,Success,0.0011780261993408203,1e-06
Point,Quartic 4,1,Newton,0.7096715510945673,-19.64336057308722,5,Success,0.00299835205078125,1e-06
Point,Quartic 4,1,Gradient,-3.5852633543083545,-168.23969375496574,19,Success,0.0025959014892578125,1e-06
Point,Quartic 4,1,Random,1.3756203622205683,-20.554445666564135,116,Success,0.0011603832244873047,1e-06
Point,Quartic 4,2,Newton,1.3755918194154235,-20.55444567194703,5,Success,0.002866983413696289,1e-06
Point,Quartic 4,2,Gradient,-3.585263367690892,-168.23969375496577,18,Success,0.002599954605102539,1e-06
Point,Quartic 4,2,Random,1.3755041468220461,-20.55444562116697,85,Success,0.0011303424835205078,1e-06
Point,Quartic 5,0,Newton,1.3981609516297206,-5.4592441036080475,7,Success,0.010452985763549805,1e-06
Point,Quartic 5,0,Gradient,1.3981609293889719,-5.459244103608043,33,Success,0.0028924942016601562,1e-06
Point,Quartic 5,0,Random,1.3981443025822047,-5.4592440999989424,125,Success,0.0013608932495117188,1e-06
Point,Quartic 5,1,Newton,1.3981609516297206,-5.4592441036080475,6,Success,0.002977609634399414,1e-06
Point,Quartic 5,1,Gradient,1.3981609329424298,-5.459244103608041,30,Success,0.002817392349243164,1e-06
Point,Quartic 5,1,Random,1.398173289159693,-5.459244101626118,118,Success,0.001251220703125,1e-06
Point,Quartic 5,2,Newton,1.3981609516297206,-5.4592441036080475,5,Success,0.0029706954956054688,1e-06
Point,Quartic 5,2,Gradient,1.398160929031747,-5.459244103608043,34,Success,0.002926349639892578,1e-06
Point,Quartic 5,2,Random,1.3981743580400379,-5.459244101267828,127,Success,0.0012662410736083984,1e-06
Point,Exponential 1,0,Newton,0.0,1.0,0,Success,0.0052340030670166016,1e-06
Point,Exponential 1,0,Gradient,0.0,1.0,0,Success,0.0009872913360595703,1e-06
Point,Exponential 1,0,Random,0,1.0,114,Success,0.0005042552947998047,1e-06
Point,Exponential 1,1,Newton,0.0,1.0,5,Success,0.0020112991333007812,1e-06
Point,Exponential 1,1,Gradient,-1.7722577962467345e-12,1.0,4,Success,0.0010476112365722656,1e-06
Point,Exponential 1,1,Random,9.142322961005903e-05,1.000000008358207,119,Success,0.0005190372467041016,1e-06
Point,Exponential 1,2,Newton,0.0,1.0,9,Success,0.0019578933715820312,1e-06
Point,Exponential 1,2,Gradient,8.145322930681528e-17,1.0,5,Success,0.0011539459228515625,1e-06
Point,Exponential 1,2,Random,0.0001397049824562219,1.0000000195174823,74,Success,0.0004439353942871094,1e-06
Point,Exponential 2,0,Newton,0.4850896367285635,1.1643608709284048,3,Success,0.007142782211303711,1e-06
Point,Exponential 2,0,Gradient,0,0,0,Failure,0.0019078254699707031,1e-06
Point,Exponential 2,0,Random,-5.235208666635165,-27.38086096719944,258,Success,0.0008800029754638672,1e-06
Point,Exponential 2,1,Newton,0.4850896367285591,1.164360870928405,3,Success,0.0024518966674804688,1e-06
Point,Exponential 2,1,Gradient,3.2124324993629356,-1.050601779886982,13,Success,0.0016732215881347656,1e-06
Point,Exponential 2,1,Random,3.2125846556522286,-1.0506017514948311,109,Success,0.0007216930389404297,1e-06
Point,Exponential 2,2,Newton,0.4850896367285634,1.164360870928405,5,Success,0.0023512840270996094,1e-06
Point,Exponential 2,2,Gradient,3.2124324998567917,-1.050601779886982,9,Success,0.0016283988952636719,1e-06
Point,Exponential 2,2,Random,3.2133728976112725,-1.050600694696458,92,Success,0.0007081031799316406,1e-06
Point,Exponential 3,0,Newton,0.0,0.0,0,Success,0.010616540908813477,1e-06
Point,Exponential 3,0,Gradient,0.0,0.0,0,Success,0.0014324188232421875,1e-06
Point,Exponential 3,0,Random,0,0,97,Success,0.0005023479461669922,1e-06
Point,Exponential 3,1,Newton,6.757656889985362e-14,4.1099333978491896e-26,5,Success,0.0030701160430908203,1e-06
Point,Exponential 3,1,Gradient,-23.512351286761096,0.0004158259869066876,1000,Success,0.010166168212890625,1e-06
Point,Exponential 3,1,Random,-1.208244829619049e-05,1.3138590079674965e-09,128,Success,0.0005567073822021484,1e-06
Point,Exponential 3,2,Newton,6.334631848992341e-20,3.6114804596041315e-38,7,Success,0.002853870391845703,1e-06
Point,Exponential 3,2,Gradient,-28.48876250643675,1.939177775795729e-05,1000,Success,0.01007080078125,1e-06
Point,Exponential 3,2,Random,3.281787246542638e-05,9.693335276171415e-09,126,Success,0.0005900859832763672,1e-06
Point,Logarithmic 1,0,Newton,-0.41936482401913244,0.5726247906100254,5,Success,0.019013643264770508,1e-06
Point,Logarithmic 1,0,Gradient,-0.4193644339305792,0.5726247906101636,61,Success,0.0027313232421875,1e-06
Point,Logarithmic 1,0,Random,-0.4192597687573405,0.5726248006419751,95,Success,0.0008969306945800781,1e-06
Point,Logarithmic 1,1,Newton,-0.41936482401913244,0.5726247906100254,6,Success,0.0050144195556640625,1e-06
Point,Logarithmic 1,1,Gradient,-0.4193643890200795,0.5726247906101973,58,Success,0.002576589584350586,1e-06
Point,Logarithmic 1,1,Random,-0.4166600882684928,0.5726314282941928,41,Success,0.0007584095001220703,1e-06
Point,Logarithmic 1,2,Newton,-0.41936482401913244,0.5726247906100254,6,Success,0.0050601959228515625,1e-06
Point,Logarithmic 1,2,Gradient,-0.4193652441825977,0.5726247906101858,62,Success,0.0027306079864501953,1e-06
Point,Logarithmic 1,2,Random,-0.4194421613585783,0.5726247960473227,80,Success,0.0008614063262939453,1e-06
Point,Logarithmic 2,0,Newton,,,,Failure,0.013097047805786133,1e-06
Point,Logarithmic 2,0,Gradient,0,0,0,Failure,0.001725912094116211,1e-06
Point,Logarithmic 2,0,Random,0,nan,843,Success,0.0038373470306396484,1e-06
Point,Logarithmic 2,1,Newton,0.6758406309447073,-1.0868882653329577,4,Success,0.002754688262939453,1e-06
Point,Logarithmic 2,1,Gradient,0.6758411115500057,-1.086888265332735,149,Success,0.0032334327697753906,1e-06
Point,Logarithmic 2,1,Random,0.6827709387167074,-1.086842102718286,63,Success,0.0009396076202392578,1e-06
Point,Logarithmic 2,2,Newton,,,,Failure,0.0020759105682373047,1e-06
Point,Logarithmic 2,2,Gradient,0.6758410878812171,-1.0868882653327563,143,Success,0.003145456314086914,1e-06
Point,Logarithmic 2,2,Random,0.6757567084970924,-1.0868882585375848,112,Success,0.0010445117950439453,1e-06
Point,Logarithmic 3,0,Newton,,,,Failure,0.0027968883514404297,1e-06
Point,Logarithmic 3,0,Gradient,0,0,0,Failure,0.0014290809631347656,1e-06
Point,Logarithmic 3,0,Random,0,nan,378,Success,0.0016524791717529297,1e-06
Point,Logarithmic 3,1,Newton,,,,Failure,0.0014111995697021484,1e-06
Point,Logarithmic 3,1,Gradient,nan,nan,1000,Success,0.0103912353515625,1e-06
Point,Logarithmic 3,1,Random,0.23173064236687602,-0.28513272876723855,109,Success,0.0009307861328125,1e-06
Point,Logarithmic 3,2,Newton,,,,Failure,0.0014085769653320312,1e-06
Point,Logarithmic 3,2,Gradient,nan,nan,1000,Success,0.010474681854248047,1e-06
Point,Logarithmic 3,2,Random,0.23123394449820514,-0.285132585966796,104,Success,0.0009436607360839844,1e-06
